mesure_dt,area_nm,city,fact_manage_nm,fact_adres,stack_code,hcl_mesure_value,nox_mesure_value,sox_mesure_value,co_mesure_value,tsp_mesure_value,nh3_mesure_value,hf_mesure_value,hcl_exhst_perm_stdr_value,nox_exhst_perm_stdr_value,sox_exhst_perm_stdr_value,co_exhst_perm_stdr_value,tsp_exhst_perm_stdr_value,collected_at
2026-07-10 20:30,충청북도,청주시,한세이프에너지㈜,충청북도 청주시 흥덕구 직지대로474번길 2,1,0.00,23.62,0.36,0.93,3.39,,,12,59.5,24,180,16,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,청주시,한세이프에너지㈜,충청북도 청주시 흥덕구 직지대로474번길 2,2,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,59.5,24,180,16,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜ 삼곡공장,충청북도 단양군 매포읍 고양길 95,4,미수신,미수신,,,미수신,,,9,270,,,15,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜ 삼곡공장,충청북도 단양군 매포읍 고양길 95,5,,,,,미수신,,,,,,,30,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,1,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,10,,,,,9.45,,,,,,,30,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,11,,,,,7.55,,,,,,,30,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,12,,,,,2.49,,,,,,,30,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,2,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,3,0.52,223.13,,,5.48,,,8,270,,,15,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,4,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,5,0.36,104.44,,,5.33,,,8,270,,,15,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,6,0.43,125.18,,,4.56,,,8,270,,,15,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,7,,,,,1.43,,,,,,,30,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,8,,,,,1.95,,,,,,,30,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,한일시멘트㈜단양공장,충청북도 단양군 매포읍 매포길 245,9,,,,,4.04,,,,,,,30,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,1,,13.97,0.00,,,,,,100,140,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,10,,56.87,,,,,,,100,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,11,,40.59,,,,,,,100,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,22,0.00,,,,,,,4,,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,23,0.00,,,,,,,4,,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,24,0.00,,,,,,,4,,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,25,0.00,,,,,,,4,,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,7,,3.29,,,,,,,100,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,진천군,한화솔루션㈜ 진천사업장,충청북도 진천군 이월면 산수산단2로 202,9,,52.82,,,,,,,100,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,1,,미수신,,,,,,,210,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,2,,미수신,,,,,,,210,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,단양군,현대석회,충청북도 단양군 단양읍 단양노동길 203,7,,미수신,,,,,,,210,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,충주시,현대성우캐스팅㈜충주제1공장,충청북도 충주시 충주호수로 344,16,,5.06,,,,,,,105,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,충주시,현대성우캐스팅㈜충주제1공장,충청북도 충주시 충주호수로 344,2,,0.00,,,,,,,105,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,충주시,현대성우캐스팅㈜충주제2공장,충청북도 충주시 충주산단2로 70,1,,20.67,,,,,,,105,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,충주시,현대성우캐스팅㈜충주제2공장,충청북도 충주시 충주산단2로 70,3,,8.53,,,,,,,105,,,,2026-07-10 22:05:32
2026-07-10 20:30,충청북도,음성군,KBI메탈㈜ 음성공장,충청북도 음성군 대소면 대소산단로 66,1,,0.00,,,,,,,105,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,KBI메탈㈜ 음성공장,충청북도 음성군 대소면 대소산단로 66,3,,0.49,,,,,,,105,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜다나에너지솔루션,충청북도 청주시 청원구 오창읍 여천3길 166,1,0.40,8.24,0.00,3.89,1.18,,,9.6,42.5,16,40,12,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜삼보광업 단양지점,충청북도 단양군 매포읍 매포어상천로 67-10,2,,82.15,,,,,,,170,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜삼보광업 단양지점,충청북도 단양군 매포읍 매포어상천로 67-10,3,,73.85,,,,,,,170,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜삼보광업 단양지점,충청북도 단양군 매포읍 매포어상천로 67-10,5,,76.94,,,,,,,80,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,충주시,㈜삼일씨엔에스 충주,충청북도 충주시 충주산단2로 121,7,,15.72,,,,,,,100,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,㈜삼현,충청북도 음성군 생극면 음성로 1706,10,,16.05,,,,,,,150,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,㈜삼현,충청북도 음성군 생극면 음성로 1706,2,,0.01,,,,,,,150,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,㈜삼현,충청북도 음성군 생극면 음성로 1706,3,,0.00,,,,,,,150,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,㈜삼현,충청북도 음성군 생극면 음성로 1706,9,,25.76,,,,,,,150,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,진천군,㈜서호 용해공장,충청북도 진천군 이월면 성중로 377,2,,0.00,,,,,,,195,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,충주시,㈜세람에너지서비스(충주),충청북도 충주시 충주호수로 108 (목행동),2,미수신,미수신,미수신,미수신,미수신,,,10,50,20,50,10,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,㈜에이스침대 제1공장,충청북도 음성군 삼성면 상곡로 55-35,1,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,70,30,200,20,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,㈜에이테크,충청북도 음성군 원남면 원남산단1길 79,1,,12.91,,,,,,,105,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜엔이티,충청북도 청주시 흥덕구 옥산면 옥산산단로 76,1,보수중,보수중,보수중,보수중,보수중,,,10,42.5,20,50,10,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜엘지에너지솔루션 오창에너지플랜트2,충청북도 청주시 청원구 오창읍 2산단로 81,1,,측정자료확인중(가동중지),,,,,,,60,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜엘지에너지솔루션 오창에너지플랜트2,충청북도 청주시 청원구 오창읍 2산단로 81,9,,13.73,,,,,,,40,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜엘지화학 청주공장,충청북도 청주시 흥덕구 백봉로 39 (송정동),5,,0.97,,,,,,,49,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,㈜오뚜기,충청북도 음성군 대소면 대풍산단로 128,54,,23.59,,,,,,,60,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜유니온,충청북도 청주시 상당구 가덕면 상장인차로 27,1,,80.60,,,2.37,,,,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜유니온,충청북도 청주시 상당구 가덕면 상장인차로 27,2,,,,,3.36,,,,,,,30,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜정식품,충청북도 청주시 흥덕구 산단로 124,5,,23.72,,,,,,,60,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜정식품,충청북도 청주시 흥덕구 산단로 124,6,,측정자료확인중(가동중지),,,,,,,60,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,㈜제스코파워,충청북도 청주시 흥덕구 강내면 태성1길 20-44,1,미수신,미수신,,미수신,미수신,,,10,50,,50,10,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,1,,75.81,,,5.23,,,,210,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,10,,81.49,,,,,,,210,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,13,,79.59,,,,,,,210,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,14,,120.86,,,1.78,,,,210,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,20,,100.21,,,,,,,210,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,51,,88.68,,,,,,,170,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양1공장,충청북도 단양군 매포읍 단양로 1295-14,56,,9.64,,,1.31,,,,170,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양2공장,충청북도 단양군 매포읍 단양로 2203-22,1,,43.94,,,5.37,,,,210,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,㈜태경비케이 단양2공장,충청북도 단양군 매포읍 단양로 2203-22,15,,94.26,,,,,,,210,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,광진산업㈜ 단양지점,충청북도 단양군 매포읍 매포어상천로 126,1,,63.19,,,,,,,210,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,광진산업㈜ 단양지점,충청북도 단양군 매포읍 매포어상천로 126,2,,64.89,,,,,,,210,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,괴산군,괴산군청(괴산군 자원순환센터),충청북도 괴산군 괴산읍 능촌로2길 70-37,1,4.75,36.73,,2.56,0.68,,,12,56,,160,12,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,금강공업㈜ 음성2공장,충청북도 음성군 생극면 대금로 1994,1,,0.00,0.00,,,,,,105,140,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,음성군,금강공업㈜ 음성2공장,충청북도 음성군 생극면 대금로 1994,2,,6.06,6.82,,,,,,105,140,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,2,0.18,35.25,0.00,10.38,0.86,,,12,47,20,50,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,3,보수중,측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),측정자료확인중(가동중지),,,15,65.8,30,200,20,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,41,,6.78,,,,,,,141,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,6,0.07,40.83,,3.10,0.99,,,10,47,,50,10,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,7,0.07,34.63,,3.12,1.04,,,10,47,,50,10,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,깨끗한나라㈜ 청주공장,충청북도 청주시 흥덕구 강내면 태성1길 64,8,0.00,28.52,0.00,0.00,0.71,,,12,47,20,50,10,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,나투라페이퍼㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 171,2,7.44,25.95,3.52,15.41,1.02,,,12,50,20,50,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,제천시,대림바스 주식회사,충청북도 제천시 봉양읍 제원로 80-50,7,,21.86,,,,,,,150,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,대한제지㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 256,1,2.12,39.10,0.00,4.24,1.23,,,12,50,20,50,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,대한제지㈜,충청북도 청주시 흥덕구 오송읍 상정쌍청로 256,3,0.68,27.93,0.00,9.53,0.49,,,10,50,20,50,10,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,진천군,동서식품㈜,충청북도 진천군 광혜원면 광혜원산단2길 78-11,1,,11.25,,,,,,,40,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,동흥소재㈜,충청북도 단양군 단양읍 단양로 602-26,1,,81.28,,,,,,,210,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,진천군,롯데패키징솔루션즈(주)진천공장,충청북도 진천군 덕산읍 초금로 318-51,9,,1.64,,,,,,,70,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,2,3.12,28.41,0.04,7.10,2.36,,,12,50,20,45,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,3,7.16,39.86,1.21,9.06,2.26,,,12,50,20,45,8,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,리뉴에너지충북(주),충청북도 청주시 청원구 북이면 신대석성로 245,4,5.64,42.21,0.03,5.39,0.94,,,12,50,20,45,8,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,진천군,마이크로웍스 주식회사 진천공장,충청북도 진천군 이월면 고등1길 27,32,,30.58,,,,,,,105,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,충주시,미원스페셜티케미칼㈜ 충주공장,충청북도 충주시 대소원면 기업도시1로 21,10,,23.20,,,,,,,60,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,10,,,,,4.82,,,,,,,30,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,11,,,,,0.20,,,,,,,30,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,12,,,,,3.06,,,,,,,30,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,2,0.00,64.49,,,3.60,,,8,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,3,미수신,미수신,,,미수신,,,8,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,4,3.60,137.80,,,0.71,,,8,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,5,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,8,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,6,1.55,115.07,,,0.82,,,8,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,7,0.19,120.49,,,0.91,,,8,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,단양군,성신양회㈜ 단양공장,충청북도 단양군 매포읍 매포길 18,9,,,,,미수신,,,,,,,30,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,스템코㈜,충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44,12,,9.64,,,,,,,28,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,스템코㈜,충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44,19,,측정자료확인중(가동중지),,,,,,,40,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,진천군,씨제이제일제당(주)진천 BLOSSOM CAMPUS,충청북도 진천군 진천읍 씨제이로 110,7,,16.42,,,,,,,40,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,1,측정자료확인중(가동중지),측정자료확인중(가동중지),,,측정자료확인중(가동중지),,,9,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,3,0.14,196.65,,,2.45,,,9,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,4,0.24,46.34,,,1.77,,,9,270,,,15,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,5,,,,,2.50,,,,,,,30,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,6,,,,,4.44,,,,,,,30,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,제천시,아세아시멘트㈜ 제천,충청북도 제천시 송학면 송학산로 14,7,,,,,3.38,,,,,,,30,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,진천군,에스와이에너지㈜,충청북도 진천군 초평면 초평로 473,6,,8.19,0.93,,10.31,,,,75,200,,25,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,에스케이하이닉스㈜ 청주1공장,충청북도 청주시 흥덕구 대신로 215,39,,측정자료확인중(가동중지),,,,,,,42,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,에스케이하이닉스㈜ 청주1공장,충청북도 청주시 흥덕구 대신로 215,41,,11.99,,,,,,,28,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,에스케이하이닉스㈜ 청주3공장,충청북도 청주시 흥덕구 직지대로 337,21,,0.00,,,,,,,77.7,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,에스케이하이닉스㈜ 청주3공장,충청북도 청주시 흥덕구 직지대로 337,22,,8.31,,,,,,,77.7,,,,2026-07-10 22:05:52
2026-07-10 20:30,충청북도,청주시,에스케이하이닉스㈜ 청주4공장,충청북도 청주시 흥덕구 에스케이로 120,13,0.00,,,,,,,3,,,,,2026-07-10 22:05:52
