tm,stnId,stnNm,wd,ws,ta,hm,pa,icsr,ss,dc10Tca,rn
2026-07-02 10:00,131,청주,250,1.9,26.5,55,1003.6,2.59,1.0,3,
2026-07-02 11:00,131,청주,270,1.2,28.1,52,1003.3,3.03,0.8,5,
2026-07-02 12:00,131,청주,230,1.6,28.3,50,1003.1,2.66,0.6,5,
2026-07-02 13:00,131,청주,270,1.8,30.2,43,1002.7,3.18,0.6,6,
2026-07-02 14:00,131,청주,270,2.1,29.0,49,1002.6,2.25,0.4,9,
2026-07-02 15:00,131,청주,270,2.0,28.8,54,1002.6,1.22,0.1,8,0.0
2026-07-02 16:00,131,청주,250,1.6,29.3,49,1002.3,2.09,0.5,9,
2026-07-02 17:00,131,청주,290,2.5,27.6,59,1002.4,0.83,0.1,10,0.0
2026-07-02 18:00,131,청주,250,1.2,26.0,65,1002.9,0.22,0.0,9,0.0
2026-07-02 19:00,131,청주,270,1.5,25.8,67,1003.6,0.25,0.0,8,
2026-07-02 20:00,131,청주,140,1.3,25.1,73,1004.0,0.05,0.0,6,0.0
2026-07-02 21:00,131,청주,230,0.7,24.7,78,1004.7,,,3,
2026-07-02 22:00,131,청주,250,0.9,24.5,77,1005.4,,,4,
2026-07-02 23:00,131,청주,250,1.2,24.2,77,1005.3,,,7,
2026-07-03 00:00,131,청주,270,0.7,23.6,76,1005.4,,,6,
2026-07-03 01:00,131,청주,270,1.3,23.3,77,1005.3,,,6,
2026-07-03 02:00,131,청주,290,1.0,23.0,80,1005.3,,,8,
2026-07-03 03:00,131,청주,270,1.2,23.1,78,1005.4,,,8,
2026-07-03 04:00,131,청주,230,0.7,23.2,78,1005.3,,,9,
2026-07-03 05:00,131,청주,200,1.2,23.1,76,1005.4,,,9,
2026-07-03 06:00,131,청주,200,0.8,23.2,77,1005.3,0.0,0.0,9,
2026-07-03 07:00,131,청주,180,0.6,23.5,79,1005.1,0.18,0.0,9,
2026-07-03 08:00,131,청주,180,1.0,24.5,73,1005.2,0.69,0.2,8,
2026-07-03 09:00,131,청주,180,1.2,26.1,65,1005.0,1.62,0.6,8,
2026-07-03 10:00,131,청주,230,1.3,26.0,63,1004.6,1.93,0.5,8,
2026-07-03 11:00,131,청주,180,1.6,26.7,61,1004.5,1.75,0.2,9,
2026-07-03 12:00,131,청주,230,1.1,28.2,59,1004.4,1.52,0.1,9,
2026-07-03 13:00,131,청주,270,1.8,29.1,55,1003.9,2.75,0.6,9,
2026-07-03 14:00,131,청주,270,2.2,29.4,54,1003.5,2.58,0.8,9,
2026-07-03 15:00,131,청주,270,1.8,29.4,55,1003.0,1.96,0.2,9,
2026-07-03 16:00,131,청주,270,2.0,29.8,54,1002.8,2.0,0.8,9,
2026-07-03 17:00,131,청주,270,2.3,30.0,54,1002.4,1.81,0.7,6,
2026-07-03 18:00,131,청주,270,3.1,29.7,52,1002.5,1.39,0.8,3,
2026-07-03 19:00,131,청주,270,2.0,28.6,56,1002.3,0.45,0.5,7,
2026-07-03 20:00,131,청주,270,1.4,27.7,61,1002.2,0.04,0.0,9,
2026-07-03 21:00,131,청주,270,2.1,26.7,65,1002.5,,,9,
2026-07-03 22:00,131,청주,270,1.6,25.9,70,1003.0,,,9,
2026-07-03 23:00,131,청주,270,1.3,25.5,72,1003.0,,,10,
2026-07-04 00:00,131,청주,270,1.2,24.7,74,1002.8,,,9,
2026-07-04 01:00,131,청주,290,1.5,24.3,76,1002.7,,,10,
2026-07-04 02:00,131,청주,290,1.1,24.1,76,1002.2,,,10,
2026-07-04 03:00,131,청주,270,0.5,24.1,76,1001.9,,,10,
2026-07-04 04:00,131,청주,70,1.4,23.8,76,1001.4,,,10,
2026-07-04 05:00,131,청주,50,0.9,24.0,76,1001.0,,,9,
2026-07-04 06:00,131,청주,50,1.9,24.1,75,1001.2,0.0,0.0,8,
2026-07-04 07:00,131,청주,90,2.1,24.7,73,1001.3,0.41,0.1,7,
2026-07-04 08:00,131,청주,50,2.6,25.7,69,1001.3,1.21,0.6,8,
2026-07-04 09:00,131,청주,90,1.7,26.3,66,1001.2,1.58,0.6,9,
2026-07-04 10:00,131,청주,250,1.4,27.0,63,1000.8,1.1,0.1,9,
2026-07-04 11:00,131,청주,250,1.0,28.7,57,1000.1,2.87,0.8,6,
2026-07-04 12:00,131,청주,290,1.9,29.4,55,999.9,2.8,0.7,9,
2026-07-04 13:00,131,청주,290,1.8,30.9,51,999.3,3.03,0.8,8,
2026-07-04 14:00,131,청주,290,2.2,31.5,47,998.9,3.43,1.0,8,
2026-07-04 15:00,131,청주,270,1.9,31.2,46,998.9,1.92,0.4,9,
2026-07-04 16:00,131,청주,290,1.9,31.5,46,998.7,2.44,0.7,6,
2026-07-04 17:00,131,청주,270,2.1,31.8,46,998.5,1.9,0.8,8,
2026-07-04 18:00,131,청주,290,2.1,30.2,53,998.0,1.09,0.6,9,
2026-07-04 19:00,131,청주,290,1.0,30.0,56,998.3,0.36,0.0,9,
2026-07-04 20:00,131,청주,290,2.2,27.8,66,998.4,0.05,0.0,8,
2026-07-04 21:00,131,청주,290,1.0,27.0,69,998.9,,,7,
2026-07-04 22:00,131,청주,250,1.0,26.7,70,999.1,,,8,
2026-07-04 23:00,131,청주,270,2.2,25.8,72,999.3,,,7,
2026-07-05 00:00,131,청주,250,1.3,25.4,74,999.5,,,9,
2026-07-05 01:00,131,청주,290,0.7,25.2,75,999.1,,,7,
2026-07-05 02:00,131,청주,270,1.4,25.2,75,998.6,,,10,
2026-07-05 03:00,131,청주,250,0.6,25.6,74,998.4,,,10,
2026-07-05 04:00,131,청주,140,0.7,25.7,74,997.8,,,10,
2026-07-05 05:00,131,청주,110,0.9,25.6,74,998.3,,,10,
2026-07-05 06:00,131,청주,140,1.6,24.0,85,998.4,0.0,0.0,10,4.1
2026-07-05 07:00,131,청주,250,1.1,23.9,87,998.3,0.05,0.0,10,0.2
2026-07-05 08:00,131,청주,230,0.9,24.2,86,998.4,0.26,0.0,10,0.1
2026-07-05 09:00,131,청주,200,1.1,24.4,88,998.5,0.37,0.0,9,3.2
2026-07-05 10:00,131,청주,180,0.6,25.3,84,998.2,0.69,0.0,10,
2026-07-05 11:00,131,청주,230,1.0,25.5,83,998.1,0.64,0.0,10,0.3
2026-07-05 12:00,131,청주,250,1.4,26.0,81,998.0,0.49,0.0,10,0.2
2026-07-05 13:00,131,청주,230,1.7,26.8,77,997.7,1.01,0.0,9,
2026-07-05 14:00,131,청주,200,2.6,27.1,75,997.3,1.16,0.1,10,0.5
2026-07-05 15:00,131,청주,200,1.3,27.1,77,996.8,0.96,0.0,9,0.0
2026-07-05 16:00,131,청주,250,1.5,28.7,68,996.3,1.71,0.3,8,
2026-07-05 17:00,131,청주,270,1.6,28.7,71,996.2,1.02,0.2,8,
2026-07-05 18:00,131,청주,270,1.2,28.6,70,996.0,0.77,0.3,8,
2026-07-05 19:00,131,청주,270,2.2,27.7,73,996.8,0.22,0.0,9,0.0
2026-07-05 20:00,131,청주,200,1.5,26.2,81,997.1,0.03,0.0,9,
2026-07-05 21:00,131,청주,230,1.7,26.2,79,997.5,,,7,
2026-07-05 22:00,131,청주,160,0.6,26.1,82,998.0,,,10,
2026-07-05 23:00,131,청주,290,1.3,25.7,81,997.9,,,10,0.0
2026-07-06 00:00,131,청주,180,0.7,25.7,82,998.0,,,7,
2026-07-06 01:00,131,청주,230,1.4,25.5,83,998.5,,,8,
2026-07-06 02:00,131,청주,180,1.0,25.2,83,997.8,,,7,
2026-07-06 03:00,131,청주,160,0.8,25.2,83,998.0,,,8,
2026-07-06 04:00,131,청주,160,0.7,25.2,82,998.2,,,8,
2026-07-06 05:00,131,청주,140,1.1,25.1,83,998.0,,,8,
2026-07-06 06:00,131,청주,140,1.4,25.1,82,997.6,0.02,0.0,7,
2026-07-06 07:00,131,청주,180,1.2,25.2,81,997.7,0.18,0.0,10,
2026-07-06 08:00,131,청주,250,0.8,25.5,81,998.0,0.23,0.0,7,0.0
2026-07-06 09:00,131,청주,250,1.4,26.7,76,998.7,1.17,0.2,8,0.0
2026-07-06 10:00,131,청주,230,1.9,27.8,71,998.3,1.78,0.2,9,0.0
2026-07-06 11:00,131,청주,230,1.6,27.9,74,998.4,1.35,0.1,7,0.0
2026-07-06 12:00,131,청주,230,1.4,29.1,66,997.7,1.71,0.2,7,0.0
2026-07-06 13:00,131,청주,200,1.6,29.8,66,997.7,1.52,0.1,8,0.0
2026-07-06 14:00,131,청주,230,3.4,30.7,59,997.5,2.36,0.4,8,
2026-07-06 15:00,131,청주,270,2.9,28.0,79,998.0,1.27,0.2,9,0.4
2026-07-06 16:00,131,청주,270,2.4,29.2,71,997.4,2.08,0.5,8,0.0
2026-07-06 17:00,131,청주,200,1.6,29.5,69,997.5,0.96,0.1,8,
2026-07-06 18:00,131,청주,180,1.3,29.6,69,997.7,0.64,0.0,8,
2026-07-06 19:00,131,청주,250,1.0,29.2,71,998.2,0.25,0.0,8,
2026-07-06 20:00,131,청주,250,0.7,28.8,73,998.4,0.07,0.0,4,
2026-07-06 21:00,131,청주,270,1.3,28.5,74,999.1,,,9,
2026-07-06 22:00,131,청주,270,1.8,27.7,75,999.7,,,9,
2026-07-06 23:00,131,청주,270,1.0,27.2,77,999.6,,,3,
2026-07-07 00:00,131,청주,270,1.1,26.7,79,999.4,,,7,
2026-07-07 01:00,131,청주,200,0.6,26.8,79,999.1,,,8,
2026-07-07 02:00,131,청주,200,0.9,27.0,80,999.3,,,7,
2026-07-07 03:00,131,청주,140,0.8,27.0,81,998.6,,,9,
2026-07-07 04:00,131,청주,0,0.4,26.8,82,999.0,,,10,
2026-07-07 05:00,131,청주,290,0.7,26.3,84,999.6,,,10,0.3
2026-07-07 06:00,131,청주,270,0.9,25.2,91,1000.5,0.0,0.0,10,11.8
2026-07-07 07:00,131,청주,270,0.6,24.0,89,1001.0,0.0,0.0,10,5.7
2026-07-07 08:00,131,청주,50,1.3,24.0,89,1001.2,0.05,0.0,10,4.2
2026-07-07 09:00,131,청주,0,0.1,24.8,88,1001.1,0.26,0.0,9,0.8
2026-07-07 10:00,131,청주,160,1.1,26.7,80,1000.6,1.41,0.2,7,0.0
2026-07-07 11:00,131,청주,160,1.3,28.8,73,1000.0,2.81,0.8,8,
2026-07-07 12:00,131,청주,200,1.7,30.7,65,1000.1,2.68,0.7,7,
2026-07-07 13:00,131,청주,230,2.0,30.5,64,999.9,2.73,0.6,7,
2026-07-07 14:00,131,청주,250,2.3,31.2,62,999.4,2.09,0.1,8,
2026-07-07 15:00,131,청주,180,1.2,32.3,61,998.7,2.25,0.5,4,
2026-07-07 16:00,131,청주,250,1.7,32.2,61,998.5,2.01,0.6,8,
2026-07-07 17:00,131,청주,270,1.3,32.3,60,998.0,1.41,0.5,8,
2026-07-07 18:00,131,청주,180,1.6,33.0,57,997.6,1.45,0.8,8,
2026-07-07 19:00,131,청주,140,2.2,31.8,64,997.5,0.55,0.3,8,
2026-07-07 20:00,131,청주,140,2.3,30.7,67,997.6,0.03,0.0,9,
2026-07-07 21:00,131,청주,140,2.2,30.2,69,997.8,,,9,
2026-07-07 22:00,131,청주,140,2.6,30.1,69,998.2,,,9,
2026-07-07 23:00,131,청주,140,1.2,29.4,71,998.6,,,10,
2026-07-08 00:00,131,청주,140,2.4,28.8,72,998.4,,,9,
2026-07-08 01:00,131,청주,140,1.4,28.1,73,997.8,,,8,
2026-07-08 02:00,131,청주,140,2.8,27.6,71,996.9,,,8,
2026-07-08 03:00,131,청주,160,1.0,26.9,72,997.0,,,3,
2026-07-08 04:00,131,청주,180,1.2,26.5,70,997.3,,,6,
2026-07-08 05:00,131,청주,230,1.1,26.7,65,997.6,,,7,
2026-07-08 06:00,131,청주,160,1.7,26.7,63,997.7,0.0,0.0,9,
2026-07-08 07:00,131,청주,140,0.6,27.2,60,997.8,0.07,0.0,10,
2026-07-08 08:00,131,청주,160,1.1,25.0,78,998.3,0.07,0.0,10,3.2
2026-07-08 09:00,131,청주,200,1.1,24.2,84,999.0,0.14,0.0,10,4.8
2026-07-08 10:00,131,청주,180,0.8,24.9,84,998.5,0.34,0.0,10,0.7
2026-07-08 11:00,131,청주,200,1.5,24.7,88,998.7,0.27,0.0,10,4.8
2026-07-08 12:00,131,청주,270,1.7,24.7,89,999.1,0.26,0.0,10,4.1
2026-07-08 13:00,131,청주,0,0.4,24.8,91,998.7,0.15,0.0,10,12.3
2026-07-08 14:00,131,청주,230,0.9,24.7,90,998.9,0.04,0.0,10,7.9
2026-07-08 15:00,131,청주,230,1.6,24.5,91,999.3,0.02,0.0,10,9.8
2026-07-08 16:00,131,청주,270,0.8,24.1,90,999.4,0.25,0.0,10,8.9
2026-07-08 17:00,131,청주,230,1.2,25.0,87,999.2,0.57,0.0,10,0.2
2026-07-08 18:00,131,청주,160,1.1,25.0,86,999.1,0.18,0.0,10,0.1
2026-07-08 19:00,131,청주,0,0.3,25.2,87,999.1,0.1,0.0,10,0.1
2026-07-08 20:00,131,청주,110,1.6,24.7,89,999.2,0.07,0.0,10,6.7
2026-07-08 21:00,131,청주,160,1.0,24.8,90,999.3,,,10,2.8
2026-07-08 22:00,131,청주,0,0.2,24.9,89,999.7,,,10,0.2
2026-07-08 23:00,131,청주,0,0.4,25.3,89,1000.1,,,10,0.0
2026-07-09 00:00,131,청주,270,1.0,25.2,89,1000.4,,,10,0.0
2026-07-09 01:00,131,청주,160,0.5,25.2,90,1000.5,,,10,0.7
2026-07-09 02:00,131,청주,0,0.3,25.5,89,1000.5,,,10,0.2
2026-07-09 03:00,131,청주,110,1.2,25.7,88,1000.2,,,10,0.0
2026-07-09 04:00,131,청주,0,0.0,25.3,91,999.6,,,10,0.5
2026-07-09 05:00,131,청주,160,1.2,25.0,91,1000.2,,,10,6.0
2026-07-09 06:00,131,청주,140,2.0,23.8,91,1000.9,0.0,0.0,10,31.8
2026-07-09 07:00,131,청주,110,1.7,23.5,92,1001.3,0.0,0.0,10,37.7
2026-07-09 08:00,131,청주,360,1.2,23.5,92,1002.1,0.0,0.0,10,53.1
2026-07-09 09:00,131,청주,70,1.9,23.2,89,1002.9,0.0,0.0,10,3.9
2026-07-09 10:00,131,청주,70,1.5,23.1,89,1002.6,0.15,0.0,10,4.6
2026-07-09 11:00,131,청주,50,1.6,23.1,89,1002.9,0.13,0.0,10,2.7
2026-07-09 12:00,131,청주,270,0.6,23.6,91,1003.8,0.13,0.0,10,3.1
2026-07-09 13:00,131,청주,270,2.1,23.7,88,1003.5,0.39,0.0,10,3.7
2026-07-09 14:00,131,청주,110,1.7,24.2,83,1002.2,0.57,0.0,10,0.4
2026-07-09 15:00,131,청주,230,1.3,24.8,80,1002.9,1.05,0.0,9,0.0
2026-07-09 16:00,131,청주,230,1.1,25.7,76,1002.5,1.3,0.0,9,
2026-07-09 17:00,131,청주,200,0.6,26.3,76,1002.2,0.85,0.0,9,
2026-07-09 18:00,131,청주,160,1.0,26.6,72,1002.1,0.62,0.0,10,
2026-07-09 19:00,131,청주,0,0.1,26.5,74,1002.1,0.32,0.0,8,
2026-07-09 20:00,131,청주,180,0.5,26.2,77,1002.4,0.02,0.0,9,0.0
2026-07-09 21:00,131,청주,180,0.5,25.2,84,1002.7,,,9,0.5
2026-07-09 22:00,131,청주,200,0.5,25.2,84,1003.4,,,9,
2026-07-09 23:00,131,청주,230,0.8,25.1,84,1003.5,,,7,
2026-07-10 00:00,131,청주,0,0.3,24.8,85,1003.6,,,4,
2026-07-10 01:00,131,청주,230,0.7,24.8,84,1003.5,,,3,
2026-07-10 02:00,131,청주,230,1.1,24.8,84,1003.0,,,7,
2026-07-10 03:00,131,청주,270,0.7,24.6,84,1002.7,,,4,
2026-07-10 04:00,131,청주,160,0.9,24.6,84,1003.0,,,7,
2026-07-10 05:00,131,청주,0,0.3,24.3,85,1002.8,,,8,
2026-07-10 06:00,131,청주,0,0.3,24.5,84,1003.1,0.0,0.0,8,
2026-07-10 07:00,131,청주,250,0.6,25.6,78,1003.4,0.4,0.5,2,
2026-07-10 08:00,131,청주,180,0.6,27.0,72,1004.0,0.88,0.5,9,
2026-07-10 09:00,131,청주,140,1.2,28.1,71,1004.3,1.03,0.1,9,
2026-07-10 10:00,131,청주,250,1.3,28.7,68,1004.6,1.27,0.0,9,
2026-07-10 11:00,131,청주,250,2.1,28.6,72,1004.5,1.82,0.3,9,1.1
2026-07-10 12:00,131,청주,230,1.3,29.2,70,1004.7,1.9,0.3,9,
2026-07-10 13:00,131,청주,230,0.7,29.5,70,1004.2,0.8,0.0,10,
2026-07-10 14:00,131,청주,180,1.0,30.5,67,1003.9,1.75,0.0,10,
2026-07-10 15:00,131,청주,230,1.5,31.1,63,1003.5,1.66,0.1,9,
2026-07-10 16:00,131,청주,290,1.0,31.7,62,1003.1,1.37,0.2,9,
2026-07-10 17:00,131,청주,320,1.1,31.8,63,1002.9,1.39,0.3,9,
2026-07-10 18:00,131,청주,250,2.0,31.9,61,1002.7,1.25,0.6,8,
2026-07-10 19:00,131,청주,290,1.3,30.6,69,1003.2,0.29,0.0,7,
2026-07-10 20:00,131,청주,90,1.7,26.2,82,1003.9,0.03,0.0,9,9.4
2026-07-10 21:00,131,청주,50,1.9,26.0,82,1004.8,,,8,0.0
2026-07-10 22:00,131,청주,20,0.6,26.1,84,1005.3,,,7,
2026-07-10 23:00,131,청주,50,1.4,25.2,86,1005.3,,,7,
2026-07-11 00:00,131,청주,0,0.3,25.7,84,1005.5,,,6,
2026-07-11 01:00,131,청주,0,0.2,25.6,86,1005.3,,,7,
2026-07-11 02:00,131,청주,0,0.2,25.6,89,1004.7,,,6,
2026-07-11 03:00,131,청주,0,0.0,24.9,89,1004.8,,,7,
2026-07-11 04:00,131,청주,270,0.5,24.3,91,1004.6,,,7,
2026-07-11 05:00,131,청주,20,0.5,24.3,90,1004.5,,,6,
2026-07-11 06:00,131,청주,50,1.0,24.3,91,1004.8,0.0,0.0,3,
2026-07-11 07:00,131,청주,0,0.4,24.7,92,1004.8,0.28,0.0,2,
2026-07-11 08:00,131,청주,0,0.4,26.3,84,1005.2,0.96,0.4,2,
2026-07-11 09:00,131,청주,110,0.8,29.0,70,1005.0,2.02,1.0,3,
2026-07-11 10:00,131,청주,110,1.7,30.2,61,1004.7,2.58,1.0,6,
2026-07-11 11:00,131,청주,110,1.0,32.2,60,1004.8,3.04,1.0,6,
2026-07-11 12:00,131,청주,140,0.8,32.4,56,1004.7,3.73,1.0,6,
2026-07-11 13:00,131,청주,270,2.4,33.0,55,1004.5,3.23,0.9,7,
2026-07-11 14:00,131,청주,270,2.0,33.7,53,1004.1,3.2,1.0,7,
2026-07-11 15:00,131,청주,200,0.9,33.9,53,1003.5,2.84,1.0,7,
2026-07-11 16:00,131,청주,290,2.0,34.5,51,1003.5,2.87,1.0,6,
2026-07-11 17:00,131,청주,270,1.5,34.2,51,1002.9,1.9,1.0,4,
2026-07-11 18:00,131,청주,50,0.8,34.2,52,1002.9,1.35,1.0,3,
2026-07-11 19:00,131,청주,290,1.0,33.5,54,1003.0,0.64,1.0,0,
2026-07-11 20:00,131,청주,70,1.7,32.9,55,1002.8,0.11,0.2,0,
2026-07-11 21:00,131,청주,320,0.5,32.2,60,1003.3,,,1,
2026-07-11 22:00,131,청주,270,1.1,31.4,66,1004.2,,,4,
2026-07-11 23:00,131,청주,0,0.2,30.6,69,1004.5,,,0,
2026-07-12 00:00,131,청주,270,0.9,30.1,65,1004.6,,,0,
2026-07-12 01:00,131,청주,270,1.0,29.3,69,1004.4,,,0,
2026-07-12 02:00,131,청주,140,1.1,28.5,78,1003.7,,,4,
2026-07-12 03:00,131,청주,20,0.9,27.8,79,1003.2,,,0,
2026-07-12 04:00,131,청주,270,0.5,27.5,81,1003.1,,,0,
2026-07-12 05:00,131,청주,20,0.6,26.7,84,1003.6,,,0,
2026-07-12 06:00,131,청주,0,0.2,26.7,84,1004.0,0.03,0.2,0,
2026-07-12 07:00,131,청주,0,0.2,28.1,78,1004.2,0.53,1.0,0,
2026-07-12 08:00,131,청주,70,1.2,29.5,72,1004.3,1.21,1.0,1,
2026-07-12 09:00,131,청주,250,1.2,31.0,62,1004.2,1.98,1.0,2,
2026-07-12 10:00,131,청주,180,1.6,32.9,54,1004.0,2.57,1.0,3,
2026-07-12 11:00,131,청주,250,2.2,32.8,55,1004.2,2.43,0.6,4,
2026-07-12 12:00,131,청주,200,1.9,33.0,54,1003.8,2.61,0.6,4,
2026-07-12 13:00,131,청주,270,1.9,34.5,52,1003.1,3.74,1.0,3,
2026-07-12 14:00,131,청주,290,1.4,34.5,50,1002.7,2.94,0.7,4,
2026-07-12 15:00,131,청주,160,1.7,34.9,52,1002.3,2.5,0.6,4,
2026-07-12 16:00,131,청주,230,0.9,35.1,51,1002.2,1.82,0.3,5,
2026-07-12 17:00,131,청주,270,2.1,35.4,48,1002.0,2.04,0.8,5,
2026-07-12 18:00,131,청주,270,2.8,34.8,48,1002.3,1.41,1.0,4,
2026-07-12 19:00,131,청주,270,1.8,33.8,52,1002.7,0.66,1.0,0,
2026-07-12 20:00,131,청주,270,2.0,32.7,53,1002.9,0.12,0.3,0,
2026-07-12 21:00,131,청주,270,1.3,32.0,54,1003.4,,,2,
2026-07-12 22:00,131,청주,230,1.2,31.5,54,1003.7,,,0,
2026-07-12 23:00,131,청주,230,0.6,30.8,58,1003.7,,,0,
2026-07-13 00:00,131,청주,200,1.0,30.2,61,1003.6,,,0,
2026-07-13 01:00,131,청주,200,1.1,29.5,65,1003.5,,,0,
2026-07-13 02:00,131,청주,200,0.6,28.7,69,1003.5,,,0,
2026-07-13 03:00,131,청주,160,0.6,28.2,72,1003.4,,,0,
2026-07-13 04:00,131,청주,140,0.9,27.7,74,1003.2,,,0,
2026-07-13 05:00,131,청주,0,0.4,27.4,75,1003.2,,,0,
2026-07-13 06:00,131,청주,0,0.3,27.3,75,1003.2,0.02,0.2,0,
2026-07-13 07:00,131,청주,160,0.9,28.5,70,1003.1,0.54,1.0,0,
2026-07-13 08:00,131,청주,160,1.0,29.7,66,1003.2,1.21,1.0,0,
2026-07-13 09:00,131,청주,160,1.5,30.8,61,1003.0,1.97,1.0,0,
2026-07-13 10:00,131,청주,200,2.5,31.5,58,1003.1,2.41,0.9,4,
2026-07-13 11:00,131,청주,200,2.1,31.7,57,1002.9,2.24,0.5,7,
2026-07-13 12:00,131,청주,270,2.3,32.5,56,1002.6,1.83,0.2,8,
2026-07-13 13:00,131,청주,250,2.3,33.9,51,1002.2,2.34,0.4,8,
2026-07-13 14:00,131,청주,270,2.4,34.6,49,1001.6,2.71,0.6,6,
2026-07-13 15:00,131,청주,270,3.1,34.4,48,1000.8,2.8,0.7,7,
2026-07-13 16:00,131,청주,270,2.8,35.0,48,1000.2,2.64,0.9,5,
2026-07-13 17:00,131,청주,250,2.8,35.2,47,999.8,2.51,1.0,5,
2026-07-13 18:00,131,청주,160,2.0,34.5,48,999.7,1.32,0.7,3,
2026-07-13 19:00,131,청주,250,1.8,33.6,51,999.8,0.69,1.0,0,
2026-07-13 20:00,131,청주,290,1.7,32.5,53,1000.3,0.09,0.3,0,
2026-07-13 21:00,131,청주,250,1.4,31.6,57,1001.0,,,0,
2026-07-13 22:00,131,청주,270,1.8,31.1,57,1001.3,,,0,
2026-07-13 23:00,131,청주,250,2.0,30.6,56,1001.3,,,0,
2026-07-14 00:00,131,청주,290,1.7,29.6,60,1001.4,,,0,
2026-07-14 01:00,131,청주,230,1.5,29.5,61,1001.3,,,3,
2026-07-14 02:00,131,청주,200,1.4,29.0,63,1001.2,,,3,
2026-07-14 03:00,131,청주,0,0.4,28.8,64,1000.9,,,9,
2026-07-14 04:00,131,청주,140,1.5,28.6,64,1000.6,,,9,
2026-07-14 05:00,131,청주,200,1.3,28.5,65,1000.5,,,9,
2026-07-14 06:00,131,청주,0,0.4,28.3,66,1000.5,0.0,0.0,9,
2026-07-14 07:00,131,청주,140,1.7,28.5,67,1000.4,0.21,0.0,9,
2026-07-14 08:00,131,청주,200,0.5,29.5,66,1000.3,0.81,0.2,9,
2026-07-14 09:00,131,청주,200,2.2,31.3,60,999.8,1.84,0.9,5,
2026-07-14 10:00,131,청주,200,2.1,31.9,59,999.5,2.65,0.8,7,
2026-07-14 11:00,131,청주,250,2.0,32.4,56,998.9,2.49,0.6,8,
2026-07-14 12:00,131,청주,230,2.7,32.7,54,998.4,1.65,0.1,9,
2026-07-14 13:00,131,청주,200,2.9,33.8,51,997.3,2.87,0.5,8,
2026-07-14 14:00,131,청주,230,2.9,33.5,53,996.6,1.91,0.2,9,
2026-07-14 15:00,131,청주,250,3.0,33.6,54,995.8,2.1,0.3,8,
2026-07-14 16:00,131,청주,230,2.6,32.5,56,995.4,0.92,0.1,9,
2026-07-14 17:00,131,청주,230,2.9,32.0,57,994.5,0.49,0.0,10,
2026-07-14 18:00,131,청주,230,1.9,31.7,59,993.9,0.27,0.0,10,
2026-07-14 19:00,131,청주,200,1.5,31.3,60,993.6,0.1,0.0,10,0.0
2026-07-14 20:00,131,청주,250,2.9,31.0,60,993.4,0.0,0.0,10,0.0
2026-07-14 21:00,131,청주,250,3.3,30.1,65,993.4,,,10,0.0
2026-07-14 22:00,131,청주,230,3.0,27.5,79,993.2,,,10,0.8
2026-07-14 23:00,131,청주,230,2.6,26.7,85,992.6,,,10,2.2
2026-07-15 00:00,131,청주,230,2.4,26.7,85,992.0,,,10,0.0
2026-07-15 01:00,131,청주,270,3.4,26.6,86,992.5,,,10,0.9
2026-07-15 02:00,131,청주,270,3.1,26.2,88,992.4,,,10,1.5
2026-07-15 03:00,131,청주,250,3.1,26.2,89,992.3,,,10,0.8
2026-07-15 04:00,131,청주,270,2.8,26.6,87,992.4,,,10,0.0
2026-07-15 05:00,131,청주,270,2.3,26.7,85,992.6,,,10,
2026-07-15 06:00,131,청주,250,2.0,26.7,85,992.9,0.0,0.0,10,
2026-07-15 07:00,131,청주,270,2.5,26.8,84,993.1,0.0,0.0,10,
2026-07-15 08:00,131,청주,270,2.3,26.8,84,993.3,0.09,0.0,10,0.0
2026-07-15 09:00,131,청주,270,2.8,27.5,80,993.4,0.31,0.0,9,0.0
2026-07-15 10:00,131,청주,270,2.7,28.2,76,993.6,0.6,0.0,8,
2026-07-15 11:00,131,청주,270,4.4,29.8,61,993.7,2.64,0.6,5,
2026-07-15 12:00,131,청주,270,3.2,29.0,61,994.2,2.99,0.6,9,
2026-07-15 13:00,131,청주,270,3.1,29.7,61,994.3,2.97,0.6,8,
2026-07-15 14:00,131,청주,270,2.4,29.8,59,994.4,2.67,0.5,8,
2026-07-15 15:00,131,청주,270,2.8,31.4,51,994.3,2.76,0.6,5,
2026-07-15 16:00,131,청주,270,2.1,31.3,53,994.4,2.34,0.7,5,
2026-07-15 17:00,131,청주,290,2.6,31.4,51,994.8,2.16,0.9,4,
2026-07-15 18:00,131,청주,270,2.3,30.0,54,995.1,1.39,0.9,7,
2026-07-15 19:00,131,청주,270,1.8,29.0,60,995.2,0.65,0.6,6,
2026-07-15 20:00,131,청주,270,1.5,28.1,63,995.7,0.05,0.0,9,
2026-07-15 21:00,131,청주,270,1.2,27.3,65,996.1,,,10,
2026-07-15 22:00,131,청주,250,1.3,26.6,69,996.6,,,10,
2026-07-15 23:00,131,청주,270,1.8,26.0,72,996.9,,,8,
2026-07-16 00:00,131,청주,270,1.7,25.5,74,996.9,,,9,
2026-07-16 01:00,131,청주,270,1.4,25.2,75,997.1,,,10,
2026-07-16 02:00,131,청주,270,0.8,25.2,76,996.6,,,10,
2026-07-16 03:00,131,청주,290,1.0,25.1,77,996.6,,,10,
2026-07-16 04:00,131,청주,290,0.7,25.0,78,997.0,,,10,
2026-07-16 05:00,131,청주,270,0.7,24.8,79,997.0,,,7,
